city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,nan,nan,1,15,1
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,1,4,1
city_103,0.92,nan,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Early Stage Startup,3,85,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,11,0
city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,31,0
city_40,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,>4,22,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,44,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,163,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,90,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,>4,9,1
city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,80,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,3,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,5000-9999,Pvt Ltd,3,42,0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,nan,nan,3,65,0
city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,33,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,77,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,114,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,NGO,4,15,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,44,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,25,1
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,27,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,78,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Other,>4,3,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,NGO,1,15,1
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,72,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,never,56,1
city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,nan,nan,2,24,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Public Sector,1,18,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,31,0
city_40,0.776,nan,No relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,never,59,0
city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,nan,nan,1,23,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,12,1000-4999,Pvt Ltd,1,21,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,nan,nan,never,114,1
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,5,nan,Pvt Ltd,1,15,0
city_158,0.766,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,1,73,0
city_23,0.899,Female,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,3,69,0
city_21,0.624,nan,Has relevent experience,Full time course,Graduate,STEM,7,nan,nan,2,17,1
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,26,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,3,26,0
city_16,0.91,nan,No relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,>4,34,0
city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,1,50,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,26,0
city_73,0.754,Male,Has relevent experience,no_enrollment,High School,nan,15,nan,nan,1,152,1
city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,NGO,1,63,0
city_21,0.624,nan,No relevent experience,Full time course,Masters,STEM,9,nan,nan,3,72,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,3,nan,Early Stage Startup,1,10,0
city_141,0.763,Male,No relevent experience,Full time course,Graduate,STEM,5,nan,nan,never,11,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,Humanities,13,500-999,Pvt Ltd,2,143,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,nan,2,nan,nan,never,28,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,nan,nan,1,18,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,56,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,1000-4999,Pvt Ltd,1,52,0
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,2,53,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,41,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,44,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,62,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,6,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,26,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,37,0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,14,1000-4999,Pvt Ltd,1,12,0
city_21,0.624,nan,Has relevent experience,Part time course,Graduate,STEM,5,nan,nan,1,19,1
city_114,0.926,Male,No relevent experience,no_enrollment,High School,nan,1,50-99,Pvt Ltd,1,59,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,nan,1,72,0
city_67,0.855,nan,Has relevent experience,no_enrollment,High School,nan,6,1000-4999,Pvt Ltd,1,105,0
city_152,0.698,nan,No relevent experience,no_enrollment,High School,nan,5,nan,nan,never,26,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,72,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,98,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,500-999,nan,1,5,1
city_16,0.91,nan,No relevent experience,Full time course,High School,nan,1,10000+,Pvt Ltd,1,23,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,63,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,96,0
city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,1,9,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,1,10/49,Funded Startup,1,78,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Other,>4,31,0
city_67,0.855,Male,No relevent experience,no_enrollment,Primary School,nan,8,nan,Pvt Ltd,never,22,0
city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,3,0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,62,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,84,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,100-500,Pvt Ltd,>4,54,0
city_7,0.647,Male,Has relevent experience,Full time course,Masters,STEM,4,nan,nan,1,13,1
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,nan,nan,1,34,1
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,31,0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,nan,2,nan,nan,1,37,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,nan,1,23,0
city_65,0.802,Male,No relevent experience,Full time course,High School,nan,5,nan,nan,never,13,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,4,112,0
city_89,0.925,Male,No relevent experience,Full time course,High School,nan,2,nan,Pvt Ltd,never,166,0
city_16,0.91,nan,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,160,0
city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,7,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,nan,nan,1,182,1
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,45,0
city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,142,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,110,1
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,21,1
city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,NGO,1,15,1
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,48,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,23,0
city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0
city_13,0.827,Male,No relevent experience,Full time course,Graduate,STEM,11,nan,nan,1,73,1
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Early Stage Startup,1,11,1
city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,3,10000+,NGO,1,12,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,nan,2,6,0
city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,32,0
city_21,0.624,nan,No relevent experience,Full time course,High School,nan,3,nan,nan,never,52,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,>4,111,0
city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,30,0
city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,37,0
city_136,0.897,nan,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,1,6,0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,68,0
city_40,0.776,nan,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1,123,0
city_142,0.727,Male,No relevent experience,Full time course,Masters,Humanities,18,nan,nan,2,56,1
city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,nan,1,nan,nan,never,10,0
city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,>4,18,0
city_11,0.55,nan,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,182,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,133,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,2,21,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,100-500,Pvt Ltd,>4,17,0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,5,10000+,Pvt Ltd,4,80,0
city_143,0.74,nan,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,nan,1,43,1
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,nan,nan,2,21,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,2,28,0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,47,0
city_160,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,12,nan,nan,1,65,1
city_114,0.926,nan,Has relevent experience,no_enrollment,Masters,STEM,16,nan,nan,1,84,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,56,0
city_7,0.647,nan,Has relevent experience,no_enrollment,Graduate,STEM,12,nan,nan,3,133,0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,16,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Masters,STEM,10,nan,nan,1,112,1
city_74,0.579,nan,Has relevent experience,Part time course,Masters,STEM,<1,10/49,NGO,never,72,0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,nan,11,nan,Pvt Ltd,>4,29,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,nan,3,36,0
city_173,0.878,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,Public Sector,3,51,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,35,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,nan,nan,>4,64,1
city_64,0.666,nan,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,8,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,2,24,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,nan,nan,4,42,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,2,17,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,>4,7,1
city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,2,125,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,nan,nan,>4,17,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,136,0
city_21,0.624,nan,No relevent experience,no_enrollment,Graduate,Other,2,100-500,Pvt Ltd,1,40,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,104,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,56,0
city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,nan,1,3,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,Public Sector,1,25,1
city_102,0.804,nan,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,83,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,>4,14,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,nan,Public Sector,>4,31,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,4,33,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,22,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,35,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,12,0
city_93,0.865,Male,No relevent experience,Full time course,Masters,Business Degree,10,100-500,Pvt Ltd,>4,27,0
city_73,0.754,nan,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Funded Startup,3,58,0
city_160,0.92,nan,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,8,0
city_65,0.802,nan,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,99,0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,35,0
city_21,0.624,nan,No relevent experience,no_enrollment,Graduate,STEM,4,nan,Pvt Ltd,never,57,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Arts,17,10/49,nan,1,50,0
city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,6,5000-9999,Pvt Ltd,1,72,1
city_21,0.624,nan,No relevent experience,no_enrollment,Masters,STEM,6,nan,nan,1,47,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,nan,nan,>4,23,1
city_114,0.926,nan,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,47,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Early Stage Startup,1,163,0
city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,65,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,128,0
city_127,0.745,nan,No relevent experience,Part time course,Masters,Business Degree,5,5000-9999,Pvt Ltd,>4,9,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,124,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,never,56,0
city_57,0.866,Male,Has relevent experience,Part time course,Masters,STEM,<1,50-99,nan,1,18,0
city_55,0.739,Male,Has relevent experience,Part time course,Graduate,STEM,12,100-500,Pvt Ltd,2,64,0
city_114,0.926,nan,Has relevent experience,Part time course,High School,nan,8,1000-4999,Pvt Ltd,1,102,0
city_21,0.624,nan,No relevent experience,Full time course,Masters,STEM,3,<10,Funded Startup,1,7,0
city_89,0.925,Male,No relevent experience,Part time course,High School,nan,1,nan,nan,never,50,0
city_114,0.926,Female,No relevent experience,Full time course,High School,nan,3,nan,nan,1,37,0
city_97,0.925,Female,No relevent experience,Full time course,High School,nan,>20,nan,nan,1,47,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,45,1
city_103,0.92,nan,No relevent experience,Full time course,Graduate,STEM,2,50-99,Funded Startup,1,9,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,100,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,83,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,21,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,8,1
city_36,0.893,nan,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,63,1
city_102,0.804,Female,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Pvt Ltd,>4,62,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,nan,1,116,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,41,0
city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,>4,34,0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,3,1000-4999,Pvt Ltd,1,152,0
city_36,0.893,nan,No relevent experience,no_enrollment,Masters,STEM,8,nan,nan,1,19,0
city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,58,0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,33,0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,>4,24,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,97,1
city_27,0.848,nan,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,22,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,6,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,>4,9,0
city_65,0.802,Male,No relevent experience,no_enrollment,Phd,STEM,18,100-500,Public Sector,>4,52,0
city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,nan,nan,1,17,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,55,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,nan,nan,1,69,0
